article_id,comment_index,image_path,ace_sentence,json_file
181,32,,The U.S. uses more power than India.,32.json
181,32,,I wonder why the U.S. uses more power than India.,32.json
181,32,,This situation relates to me.,32.json
181,32,,This situation relates to my community.,32.json
181,32,,The fate of our environment depends on a choice of the U.S.,32.json
181,32,,"In the future, the U.S. can pursue cleaner power sources.",32.json
181,32,,"In the future, the U.S. can continue to rely heavily on fossil fuels.",32.json
181,33,,Oil produced the fewest gigawatt-hours.,33.json
181,33,,Coal produced the most gigawatt-hours.,33.json
181,33,,Coal is the least environmentally friendly energy source.,33.json
181,33,,"Since 2000, the amount of electricity generated worldwide has increased.",33.json
181,33,,"Since 2000, the use of clean energy increased from 5 million gigawatt-hours to 15 million gigawatt-hours.",33.json
181,33,,China consumes a significant amount of electricity in the world.,33.json
181,33,,Most electricity in China comes from coal.,33.json
181,33,,The electricity consumption in China is still growing.,33.json
181,33,,The electricity consumption in the US has been relatively stable.,33.json
181,33,,I wonder why the US and China have different overall energy usage.,33.json
181,33,,I wonder why the electricity production in the US stayed steady during the last 20 years.,33.json
181,33,,I wonder why the electricity production in China increased quickly during the last 20 years.,33.json
181,33,,I wonder how much more expensive it is to produce electricity from clean sources than from fossil fuels.,33.json
181,33,,This situation affects my community.,33.json
181,33,,It would be better for everyone if we use clean energy sources instead of fossil fuels.,33.json
181,33,,Clean energy sources are more sustainable than a coal-based electricity system.,33.json
181,33,,Clean energy sources are more efficient than a coal-based electricity system.,33.json
181,33,,Clean energy sources generate more electricity than a coal-based electricity system.,33.json
181,33,,Clean energy sources generate electricity for a longer time than a coal-based electricity system.,33.json
181,33,,The headline is: Watt a Way to Save the Environment.,33.json
181,34,,The graph depicts the world electricity generation.,34.json
181,34,,The world electricity generation has increased since 2000.,34.json
181,34,,"In the past 20 years, the use of clean energy has increased significantly.",34.json
181,34,,China uses a great deal of energy.,34.json
181,34,,Most of the energy that China uses comes from coal.,34.json
181,34,,"Since 2000, China has increased its use of clean power.",34.json
181,34,,India uses much less energy than China.,34.json
181,34,,"In 2020, India used around 2 million gigawatt hours of electricity.",34.json
181,34,,India is a heavily populated country.,34.json
181,34,,I find this surprising.,34.json
181,34,,I wonder if poverty in India impacted the results of this graph.,34.json
181,34,,Fossil fuels are harmful to the environment.,34.json
181,34,,This relates to my community.,34.json
181,34,,The graph shows that China uses a large amount of fossil fuels.,34.json
181,34,,It is important that nations around the world try to shift towards cleaner energy.,34.json
181,34,,"The title of this graph is ""Changes in the World Electricity Generation"".",34.json
181,35,,I looked at the world graph.,35.json
181,35,,I noticed that fossil fuels remained the source that generated the most electricity from 2000 to 2020.,35.json
181,35,,The electricity generation from gas increased slightly from 2000 to 2020.,35.json
181,35,,The electricity generation from coal increased slightly from 2000 to 2020.,35.json
181,35,,The electricity generation from nuclear energy remained generally the same from 2000 to 2020.,35.json
181,35,,The electricity generation from nuclear energy was about 2 million gigawatt hours.,35.json
181,35,,The electricity generation from hydroelectric sources remained generally the same from 2000 to 2020.,35.json
181,35,,The electricity generation from hydroelectric sources was about 5 million gigawatt hours.,35.json
181,35,,The electricity generation from oil remained generally the same from 2000 to 2020.,35.json
181,35,,The electricity generation from oil was about 1 million gigawatt hours.,35.json
181,35,,The electricity generation from other sources remained generally the same from 2000 to 2020.,35.json
181,35,,The electricity generation from other sources was about 1 million gigawatt hours.,35.json
181,35,,The electricity generation from wind energy increased greatly from 2000 to 2020.,35.json
181,35,,The electricity generation from solar energy increased greatly from 2000 to 2020.,35.json
181,35,,"From 2000 to 2010, wind energy was barely used to produce electricity.",35.json
181,35,,"From 2000 to 2010, solar energy was barely used to produce electricity.",35.json
181,35,,"From 2000 to 2020, the electricity generation from wind energy and solar energy rose steadily.",35.json
181,35,,"In 2020, the electricity generation from wind energy and solar energy was about 4 million gigawatt hours.",35.json
181,35,,I looked at the country totals graphs.,35.json
181,35,,"In China, the use of coal increased.",35.json
181,35,,"In India, the use of coal increased.",35.json
181,35,,"In the United States, the use of coal decreased.",35.json
181,35,,Some countries have climate change goals.,35.json
181,35,,I wonder how the data will change when countries come closer to their climate change goals.,35.json
181,35,,I wonder whether the electricity generation from clean energy will increase more than the electricity generation from fossil fuels.,35.json
181,35,,I wonder what the data was before 2000.,35.json
181,35,,The electricity generation in the United States was more steady from 2000 to 2020 than the electricity generation in China and India.,35.json
181,35,,I wonder why the electricity generation in the United States was more steady from 2000 to 2020 than the electricity generation in China and India.,35.json
181,35,,This relates to my community.,35.json
181,35,,The United States generates electricity.,35.json
181,35,,The United States generates electricity with clean power or with fossil fuels.,35.json
181,35,,"If the United States generates electricity with clean power, then the economy will be impacted.",35.json
181,35,,"If the United States generates electricity with fossil fuels, then the economy will be impacted.",35.json
181,35,,The economy affects economic development.,35.json
181,35,,The headline is: Shocking News: Coal Remains as the Top Producer of Energy in the World.,35.json
181,36,,The electricity generation in the world has increased during the past 20 years.,36.json
